,id,name,abilities,color,shape,habitat,capture_chance,height,weight,poke_type,sprite
797,798,kartana,['beast-boost'],white,humanoid,,0.18,3,1,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png
798,799,guzzlord,['beast-boost'],black,upright,,0.18,55,8880,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png
799,800,necrozma,['prism-armor'],black,arms,,1.0,24,2300,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png
800,801,magearna,['soul-heart'],gray,humanoid,,0.01,10,805,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png
801,802,marshadow,['technician'],gray,humanoid,,0.01,7,222,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png
802,803,poipole,['beast-boost'],purple,upright,,0.18,6,18,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png
803,804,naganadel,['beast-boost'],purple,wings,,0.18,36,1500,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png
804,805,stakataka,['beast-boost'],gray,quadruped,,0.12,55,8200,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png
805,806,blacephalon,['beast-boost'],white,humanoid,,0.12,18,130,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png
806,807,zeraora,['volt-absorb'],yellow,humanoid,,0.01,15,445,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png
807,808,meltan,['magnet-pull'],gray,ball,,0.01,2,80,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png
808,809,melmetal,['iron-fist'],gray,humanoid,,0.01,25,8000,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png
809,810,grookey,"['overgrow', 'grassy-surge']",green,upright,,0.18,3,50,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png
810,811,thwackey,"['overgrow', 'grassy-surge']",green,upright,,0.18,7,140,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png
811,812,rillaboom,"['overgrow', 'grassy-surge']",green,humanoid,,0.18,21,900,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png
812,813,scorbunny,"['blaze', 'libero']",white,upright,,0.18,3,45,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png
813,814,raboot,"['blaze', 'libero']",gray,upright,,0.18,6,90,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png
814,815,cinderace,"['blaze', 'libero']",white,upright,,0.18,14,330,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png
815,816,sobble,"['torrent', 'sniper']",blue,quadruped,,0.18,3,40,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png
816,817,drizzile,"['torrent', 'sniper']",blue,upright,,0.18,7,115,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png
817,818,inteleon,"['torrent', 'sniper']",blue,upright,,0.18,19,452,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png
818,819,skwovet,"['cheek-pouch', 'gluttony']",brown,upright,,1.0,3,25,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png
819,820,greedent,"['cheek-pouch', 'gluttony']",brown,upright,,0.35,6,60,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png
820,821,rookidee,"['keen-eye', 'unnerve', 'big-pecks']",blue,wings,,1.0,2,18,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png
821,822,corvisquire,"['keen-eye', 'unnerve', 'big-pecks']",blue,wings,,0.47,8,160,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png
822,823,corviknight,"['pressure', 'unnerve', 'mirror-armor']",purple,wings,,0.18,22,750,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png
823,824,blipbug,"['swarm', 'compound-eyes', 'telepathy']",blue,armor,,1.0,4,80,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png
824,825,dottler,"['swarm', 'compound-eyes', 'telepathy']",yellow,armor,,0.47,4,195,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png
825,826,orbeetle,"['swarm', 'frisk', 'telepathy']",red,wings,,0.18,4,408,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png
826,827,nickit,"['run-away', 'unburden', 'stakeout']",brown,quadruped,,1.0,6,89,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png
827,828,thievul,"['run-away', 'unburden', 'stakeout']",brown,quadruped,,0.5,12,199,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png
828,829,gossifleur,"['cotton-down', 'regenerator', 'effect-spore']",green,blob,,0.75,4,22,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png
829,830,eldegoss,"['cotton-down', 'regenerator', 'effect-spore']",green,blob,,0.29,5,25,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png
830,831,wooloo,"['fluffy', 'run-away', 'bulletproof']",white,quadruped,,1.0,6,60,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png
831,832,dubwool,"['fluffy', 'steadfast', 'bulletproof']",white,quadruped,,0.5,13,430,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png
832,833,chewtle,"['strong-jaw', 'shell-armor', 'swift-swim']",green,quadruped,,1.0,3,85,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png
833,834,drednaw,"['strong-jaw', 'shell-armor', 'swift-swim']",green,quadruped,,0.29,10,1155,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png
834,835,yamper,"['ball-fetch', 'rattled']",yellow,quadruped,,1.0,3,135,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png
835,836,boltund,"['strong-jaw', 'competitive']",yellow,quadruped,,0.18,10,340,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png
836,837,rolycoly,"['steam-engine', 'heatproof', 'flash-fire']",black,ball,,1.0,3,120,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png
837,838,carkol,"['steam-engine', 'flame-body', 'flash-fire']",black,legs,,0.47,11,780,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png
838,839,coalossal,"['steam-engine', 'flame-body', 'flash-fire']",black,humanoid,,0.18,28,3105,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png
839,840,applin,"['ripen', 'gluttony', 'bulletproof']",green,squiggle,,1.0,2,5,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png
840,841,flapple,"['ripen', 'gluttony', 'hustle']",green,wings,,0.18,3,10,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png
841,842,appletun,"['ripen', 'gluttony', 'thick-fat']",green,quadruped,,0.18,4,130,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png
842,843,silicobra,"['sand-spit', 'shed-skin', 'sand-veil']",green,squiggle,,1.0,22,76,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png
843,844,sandaconda,"['sand-spit', 'shed-skin', 'sand-veil']",green,squiggle,,0.47,38,655,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png
844,845,cramorant,['gulp-missile'],blue,wings,,0.18,8,180,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png
845,846,arrokuda,"['swift-swim', 'propeller-tail']",brown,fish,,1.0,5,10,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png
846,847,barraskewda,"['swift-swim', 'propeller-tail']",brown,fish,,0.24,13,300,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png
847,848,toxel,"['rattled', 'static', 'klutz']",purple,upright,,0.29,4,110,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png
848,849,toxtricity-amped,"['punk-rock', 'plus', 'technician']",purple,upright,,0.18,16,400,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png
849,850,sizzlipede,"['flash-fire', 'white-smoke', 'flame-body']",red,tentacles,,0.75,7,10,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png
850,851,centiskorch,"['flash-fire', 'white-smoke', 'flame-body']",red,tentacles,,0.29,30,1200,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png
851,852,clobbopus,"['limber', 'technician']",brown,tentacles,,0.71,6,40,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png
852,853,grapploct,"['limber', 'technician']",blue,tentacles,,0.18,16,390,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png
853,854,sinistea,"['weak-armor', 'cursed-body']",purple,ball,,0.47,1,2,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png
854,855,polteageist,"['weak-armor', 'cursed-body']",purple,ball,,0.24,2,4,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png
855,856,hatenna,"['healer', 'anticipation', 'magic-bounce']",pink,legs,,0.92,4,34,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png
856,857,hattrem,"['healer', 'anticipation', 'magic-bounce']",pink,humanoid,,0.47,6,48,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png
857,858,hatterene,"['healer', 'anticipation', 'magic-bounce']",pink,blob,,0.18,21,51,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png
858,859,impidimp,"['prankster', 'frisk', 'pickpocket']",pink,humanoid,,1.0,4,55,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png
859,860,morgrem,"['prankster', 'frisk', 'pickpocket']",pink,humanoid,,0.47,8,125,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png
860,861,grimmsnarl,"['prankster', 'frisk', 'pickpocket']",purple,humanoid,,0.18,15,610,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png
861,862,obstagoon,"['reckless', 'guts', 'defiant']",gray,upright,,0.18,16,460,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png
862,863,perrserker,"['battle-armor', 'tough-claws', 'steely-spirit']",brown,upright,,0.35,8,280,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png
863,864,cursola,"['weak-armor', 'perish-body']",white,arms,,0.12,10,4,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png
864,865,sirfetchd,"['steadfast', 'scrappy']",white,wings,,0.18,8,1170,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png
865,866,mr-rime,"['tangled-feet', 'screen-cleaner', 'ice-body']",purple,humanoid,,0.18,15,582,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png
866,867,runerigus,['wandering-spirit'],gray,blob,,0.35,16,666,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png
867,868,milcery,"['sweet-veil', 'aroma-veil']",white,ball,,0.78,2,3,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png
868,869,alcremie,"['sweet-veil', 'aroma-veil']",white,blob,,0.39,3,5,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png
869,870,falinks,"['battle-armor', 'defiant']",yellow,heads,,0.18,30,620,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png
870,871,pincurchin,"['lightning-rod', 'electric-surge']",purple,tentacles,,0.29,3,10,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png
871,872,snom,"['shield-dust', 'ice-scales']",white,squiggle,,0.75,3,38,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png
872,873,frosmoth,"['shield-dust', 'ice-scales']",white,bug-wings,,0.29,13,420,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png
873,874,stonjourner,['power-spot'],gray,legs,,0.24,25,5200,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png
874,875,eiscue-ice,['ice-face'],blue,upright,,0.24,14,890,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png
875,876,indeedee-male,"['inner-focus', 'synchronize', 'psychic-surge']",purple,upright,,0.12,9,280,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png
876,877,morpeko-full-belly,['hunger-switch'],yellow,humanoid,,0.71,3,30,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png
877,878,cufant,"['sheer-force', 'heavy-metal']",yellow,quadruped,,0.75,12,1000,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png
878,879,copperajah,"['sheer-force', 'heavy-metal']",green,quadruped,,0.35,30,6500,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png
879,880,dracozolt,"['volt-absorb', 'hustle', 'sand-rush']",green,upright,,0.18,18,1900,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png
880,881,arctozolt,"['volt-absorb', 'static', 'slush-rush']",blue,upright,,0.18,23,1500,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png
881,882,dracovish,"['water-absorb', 'strong-jaw', 'sand-rush']",green,legs,,0.18,23,2150,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png
882,883,arctovish,"['water-absorb', 'ice-body', 'slush-rush']",blue,fish,,0.18,20,1750,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png
883,884,duraludon,"['light-metal', 'heavy-metal', 'stalwart']",white,upright,,0.18,18,400,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png
884,885,dreepy,"['clear-body', 'infiltrator', 'cursed-body']",green,squiggle,,0.18,5,20,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png
885,886,drakloak,"['clear-body', 'infiltrator', 'cursed-body']",green,arms,,0.18,14,110,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png
886,887,dragapult,"['clear-body', 'infiltrator', 'cursed-body']",green,upright,,0.18,30,500,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png
887,888,zacian,['intrepid-sword'],blue,quadruped,,0.04,28,1100,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png
888,889,zamazenta,['dauntless-shield'],red,quadruped,,0.04,29,2100,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png
889,890,eternatus,['pressure'],purple,wings,,1.0,200,9500,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png
890,891,kubfu,['inner-focus'],gray,upright,,0.01,6,120,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png
891,892,urshifu-single-strike,['unseen-fist'],gray,humanoid,,0.01,19,1050,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png
892,893,zarude,['leaf-guard'],green,upright,,0.01,18,700,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png
893,894,regieleki,['transistor'],yellow,humanoid,,0.01,12,1450,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png
894,895,regidrago,['dragons-maw'],green,humanoid,,0.01,21,2000,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png
895,896,glastrier,['chilling-neigh'],white,quadruped,,0.01,22,8000,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png
896,897,spectrier,['grim-neigh'],black,quadruped,,0.01,20,445,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png
897,898,calyrex,['unnerve'],green,humanoid,,0.01,11,77,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png
898,899,wyrdeer,"['intimidate', 'frisk', 'sap-sipper']",gray,quadruped,,0.53,18,951,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png
899,900,kleavor,"['swarm', 'sheer-force', 'sharpness']",brown,bug-wings,,0.45,18,890,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png
900,901,ursaluna,"['guts', 'bulletproof', 'unnerve']",brown,quadruped,,0.29,24,2900,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png
901,902,basculegion-male,"['swift-swim', 'adaptability', 'mold-breaker']",green,fish,,0.53,30,1100,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png
902,903,sneasler,"['pressure', 'unburden', 'poison-touch']",gray,upright,,0.53,13,430,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png
903,904,overqwil,"['poison-point', 'swift-swim', 'intimidate']",black,fish,,0.53,25,605,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png
904,905,enamorus-incarnate,"['cute-charm', 'contrary']",pink,arms,,0.01,16,480,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png
905,906,sprigatito,"['overgrow', 'protean']",green,,,0.18,4,41,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png
906,907,floragato,"['overgrow', 'protean']",green,,,0.18,9,122,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png
907,908,meowscarada,"['overgrow', 'protean']",green,,,0.18,15,312,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png
908,909,fuecoco,"['blaze', 'unaware']",red,,,0.18,4,98,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png
909,910,crocalor,"['blaze', 'unaware']",red,,,0.18,10,307,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png
910,911,skeledirge,"['blaze', 'unaware']",red,,,0.18,16,3265,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png
911,912,quaxly,"['torrent', 'moxie']",white,,,0.18,5,61,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png
912,913,quaxwell,"['torrent', 'moxie']",blue,,,0.18,12,215,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png
913,914,quaquaval,"['torrent', 'moxie']",blue,,,0.18,18,619,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png
914,915,lechonk,"['aroma-veil', 'gluttony', 'thick-fat']",gray,,,1.0,5,102,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png
915,916,oinkologne,"['lingering-aroma', 'gluttony', 'thick-fat']",gray,,,0.39,10,1200,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png
916,917,tarountula,"['insomnia', 'stakeout']",white,,,1.0,3,40,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png
917,918,spidops,"['insomnia', 'stakeout']",green,,,0.47,10,165,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png
918,919,nymble,"['swarm', 'tinted-lens']",gray,,,0.75,2,10,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png
919,920,lokix,"['swarm', 'tinted-lens']",gray,,,0.12,10,175,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png
920,921,pawmi,"['static', 'natural-cure', 'iron-fist']",yellow,,,0.75,3,25,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png
921,922,pawmo,"['volt-absorb', 'natural-cure', 'iron-fist']",yellow,,,0.31,4,65,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png
922,923,pawmot,"['volt-absorb', 'natural-cure', 'iron-fist']",yellow,,,0.18,9,410,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png
923,924,tandemaus,"['run-away', 'pickup', 'own-tempo']",white,,,0.59,3,18,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png
924,925,maushold,"['friend-guard', 'cheek-pouch', 'technician']",white,,,0.29,3,23,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png
925,926,fidough,"['own-tempo', 'klutz']",yellow,,,0.75,3,109,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png
926,927,dachsbun,"['well-baked-body', 'aroma-veil']",brown,,,0.35,5,149,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png
927,928,smoliv,"['early-bird', 'harvest']",green,,,1.0,3,65,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png
928,929,dolliv,"['early-bird', 'harvest']",green,,,0.47,6,119,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png
929,930,arboliva,"['seed-sower', 'harvest']",green,,,0.18,14,482,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png
930,931,squawkabilly,"['intimidate', 'hustle', 'guts']",green,,,0.75,6,24,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png
931,932,nacli,"['purifying-salt', 'sturdy', 'clear-body']",brown,,,1.0,4,160,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png
932,933,naclstack,"['purifying-salt', 'sturdy', 'clear-body']",brown,,,0.47,6,1050,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png
933,934,garganacl,"['purifying-salt', 'sturdy', 'clear-body']",brown,,,0.18,23,2400,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png
934,935,charcadet,"['flash-fire', 'flame-body']",red,,,0.35,6,105,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png
935,936,armarouge,"['flash-fire', 'weak-armor']",red,,,0.1,15,850,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png
936,937,ceruledge,"['flash-fire', 'weak-armor']",blue,,,0.1,16,620,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png
937,938,tadbulb,"['own-tempo', 'static', 'damp']",yellow,,,0.75,3,4,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png
938,939,bellibolt,"['electromorphosis', 'static', 'damp']",green,,,0.2,12,1130,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png
939,940,wattrel,"['wind-power', 'volt-absorb', 'competitive']",black,,,0.71,4,36,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png
940,941,kilowattrel,"['wind-power', 'volt-absorb', 'competitive']",yellow,,,0.35,14,386,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png
941,942,maschiff,"['intimidate', 'run-away', 'stakeout']",brown,,,0.59,5,160,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png
942,943,mabosstiff,"['intimidate', 'guard-dog', 'stakeout']",gray,,,0.29,11,610,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png
943,944,shroodle,"['unburden', 'pickpocket', 'prankster']",gray,,,0.75,2,7,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png
944,945,grafaiai,"['unburden', 'poison-touch', 'prankster']",gray,,,0.35,7,272,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png
945,946,bramblin,"['wind-rider', 'infiltrator']",brown,,,0.75,6,6,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png
946,947,brambleghast,"['wind-rider', 'infiltrator']",brown,,,0.18,12,60,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png
947,948,toedscool,"['mycelium-might', 'mycelium-might']",yellow,,,0.75,9,330,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png
948,949,toedscruel,"['mycelium-might', 'mycelium-might']",black,,,0.35,19,580,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png
949,950,klawf,"['anger-shell', 'shell-armor', 'regenerator']",red,,,0.47,13,790,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png
950,951,capsakid,"['chlorophyll', 'insomnia', 'klutz']",green,,,0.75,3,30,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png
951,952,scovillain,"['chlorophyll', 'insomnia', 'moody']",green,,,0.29,9,150,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png
952,953,rellor,"['compound-eyes', 'shed-skin']",brown,,,0.75,2,10,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png
953,954,rabsca,"['synchronize', 'telepathy']",green,,,0.18,3,35,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png
954,955,flittle,"['anticipation', 'frisk', 'speed-boost']",yellow,,,0.47,2,15,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png
955,956,espathra,"['opportunist', 'frisk', 'speed-boost']",yellow,,,0.24,19,900,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png
956,957,tinkatink,"['mold-breaker', 'own-tempo', 'pickpocket']",pink,,,0.75,4,89,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png
957,958,tinkatuff,"['mold-breaker', 'own-tempo', 'pickpocket']",pink,,,0.35,7,591,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png
958,959,tinkaton,"['mold-breaker', 'own-tempo', 'pickpocket']",pink,,,0.18,7,1128,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png
959,960,wiglett,"['gooey', 'rattled', 'sand-veil']",white,,,1.0,12,18,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png
960,961,wugtrio,"['gooey', 'rattled', 'sand-veil']",red,,,0.2,12,54,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png
